event_id,user_id,coupon_id,event_name,timestamp,days_to_expiry,device_os,app_version
e_d9c5e4b26a,u_019,c_f8652b77,notification__send__expiry_reminder,2026-03-07T09:00:00,1,ios,1.1.0
e_fad251ed73,u_038,c_769dfa62,notification__send__expiry_reminder,2026-03-07T09:00:00,1,ios,1.0.0
e_c43e034d5d,u_043,c_d2d0fb67,notification__send__expiry_reminder,2026-03-07T09:00:00,7,ios,1.0.0
e_b7875fe052,u_061,c_96a0fe61,notification__send__expiry_reminder,2026-03-07T09:00:00,7,android,1.0.1
e_abe5efc3de,u_027,c_456907e6,notification__send__expiry_reminder,2026-03-07T09:00:00,1,android,1.1.0
e_0973de6071,u_010,c_0c3344fc,notification__open__expiry_reminder,2026-03-07T09:12:00,1,android,1.0.0
e_38af1e82ec,u_010,c_0c3344fc,coupon__view__detail,2026-03-07T09:17:00,1,android,1.0.0
e_b2f48d1ae4,u_027,c_456907e6,notification__open__expiry_reminder,2026-03-07T09:25:00,1,android,1.1.0
e_111409e3bb,u_063,c_d57240b1,coupon__complete__redeem,2026-03-07T09:58:28,1,android,1.1.0
e_8b74812c0f,u_047,c_50a75fcd,notification__open__expiry_reminder,2026-03-07T10:46:00,1,ios,1.0.0
e_3d1e43cd48,u_039,c_ece244f0,notification__open__expiry_reminder,2026-03-07T11:51:00,1,ios,1.0.0
e_0c3858b9eb,u_021,c_a90634c2,notification__open__expiry_reminder,2026-03-07T11:54:00,1,ios,1.0.1
e_5d843a500f,u_039,c_ece244f0,coupon__view__detail,2026-03-07T12:01:00,1,android,1.1.0
e_11fa3e78cd,u_058,c_6a6e5602,coupon__view__detail,2026-03-07T13:05:29,23,ios,1.0.1
e_8a9273d02d,u_017,c_a31518e9,coupon__view__detail,2026-03-07T14:23:29,14,android,1.0.0
e_d9564f92d2,u_074,c_f8199240,coupon__complete__redeem,2026-03-07T14:26:00,4,ios,1.1.0
e_aa1c83cf9a,u_017,c_71f88588,coupon__view__detail,2026-03-07T15:47:27,26,android,1.1.0
e_47cbe100a0,u_043,c_779faeb1,coupon__view__detail,2026-03-07T16:25:31,11,android,1.0.1
e_6804f21b2a,u_045,c_f6c369aa,coupon__view__detail,2026-03-07T17:23:53,31,ios,1.1.0
e_b5f8f581f7,u_019,c_080f0206,coupon__view__detail,2026-03-07T17:35:54,5,android,1.0.1
e_fd201fbfc4,u_080,c_33a12ed7,coupon__view__detail,2026-03-07T18:10:28,2,android,1.1.0
e_747a7a385c,u_037,c_720e6ebd,coupon__view__detail,2026-03-07T18:40:19,19,android,1.0.1
e_2e0606f470,u_047,c_50a75fcd,coupon__complete__redeem,2026-03-07T19:33:00,1,android,1.1.0
e_257acad002,u_054,c_895886d6,coupon__view__detail,2026-03-07T20:20:42,14,android,1.0.0
e_945b7fb0a8,u_035,c_945347a2,coupon__view__detail,2026-03-07T20:30:41,16,ios,1.0.0
e_8b19531e19,u_061,c_a2653f6a,coupon__view__detail,2026-03-07T21:55:02,5,ios,1.0.0
e_535b08f1f5,u_011,c_7c2117ad,coupon__complete__redeem,2026-03-07T21:59:55,11,android,1.0.1
e_8aac925fd1,u_054,c_00af670d,coupon__view__detail,2026-03-07T22:16:37,3,ios,1.0.0
e_c9f2c4e246,u_032,c_c6abd167,coupon__view__detail,2026-03-07T22:31:20,27,android,1.0.0
e_4f9bef96c3,u_066,c_9c7ecf82,coupon__complete__redeem,2026-03-07T23:12:45,3,android,1.0.1
e_a7831b174a,u_040,c_7103725c,coupon__view__detail,2026-03-07T23:46:36,2,ios,1.0.0
e_63c2ce9990,u_025,c_1fcbf00d,coupon__complete__expire,2026-03-07T23:59:00,0,ios,1.0.1
e_8fbc6b5606,u_063,c_188879cb,coupon__complete__expire,2026-03-07T23:59:00,0,ios,1.0.0
e_b43ebaa823,u_001,c_3f13ceb1,coupon__view__detail,2026-03-08T00:58:07,29,ios,1.0.1
e_7332693885,u_020,c_91ed6118,coupon__view__detail,2026-03-08T05:19:26,18,ios,1.1.0
e_c343d9ebdf,u_053,c_abf87469,coupon__view__detail,2026-03-08T05:52:35,10,ios,1.0.1
e_e7dc9e0f1f,u_020,c_cc663c01,coupon__view__detail,2026-03-08T06:43:35,23,ios,1.0.1
e_9875c325ce,u_028,c_b856c337,coupon__view__detail,2026-03-08T07:05:06,37,ios,1.1.0
e_a3c54062c7,u_065,c_3cb40581,coupon__complete__redeem,2026-03-08T08:32:55,2,ios,1.0.0
e_a1b3405c5a,u_068,c_4030d395,notification__send__expiry_reminder,2026-03-08T09:00:00,1,ios,1.0.1
e_5641389beb,u_009,c_f846a269,notification__send__expiry_reminder,2026-03-08T09:00:00,1,android,1.0.1
e_e872b7161c,u_026,c_4a74d49a,notification__send__expiry_reminder,2026-03-08T09:00:00,7,ios,1.1.0
e_53f01d0121,u_007,c_ff6b3b35,notification__send__expiry_reminder,2026-03-08T09:00:00,1,android,1.1.0
e_a856d922ef,u_023,c_5a06e45a,notification__send__expiry_reminder,2026-03-08T09:00:00,1,ios,1.0.0
e_f001640ad5,u_005,c_0bc173dd,notification__send__expiry_reminder,2026-03-08T09:00:00,7,android,1.1.0
e_feade0bd21,u_030,c_ec47b773,notification__send__expiry_reminder,2026-03-08T09:00:00,7,ios,1.0.0
e_b7797bb2db,u_053,c_937aee95,notification__send__expiry_reminder,2026-03-08T09:00:00,1,android,1.0.0
e_9037843104,u_080,c_33a12ed7,notification__send__expiry_reminder,2026-03-08T09:00:00,1,android,1.0.1
e_ab72e11a7f,u_017,c_811ffda8,notification__send__expiry_reminder,2026-03-08T09:00:00,1,android,1.0.0
e_c262201c3c,u_059,c_3c07d92e,notification__send__expiry_reminder,2026-03-08T09:00:00,1,android,1.1.0
e_08ba9a3b31,u_040,c_7103725c,notification__send__expiry_reminder,2026-03-08T09:00:00,1,ios,1.0.1
e_f9b39144f7,u_020,c_cc663c01,coupon__view__detail,2026-03-08T09:01:13,23,android,1.1.0
e_552a015dfa,u_080,c_33a12ed7,notification__open__expiry_reminder,2026-03-08T10:13:00,1,android,1.1.0
e_0cc0cc4976,u_080,c_33a12ed7,coupon__view__detail,2026-03-08T10:15:00,1,ios,1.1.0
e_68fa40ac3e,u_053,c_937aee95,notification__open__expiry_reminder,2026-03-08T10:43:00,1,ios,1.1.0
e_b51ef7749c,u_053,c_937aee95,coupon__view__detail,2026-03-08T10:45:00,1,android,1.0.1
e_a2ab0dd163,u_026,c_4a74d49a,notification__open__expiry_reminder,2026-03-08T10:52:00,7,android,1.0.0
e_58a83ca8d4,u_059,c_3c07d92e,notification__open__expiry_reminder,2026-03-08T10:54:00,1,android,1.1.0
e_b4f30e95b2,u_076,c_c9a9ea45,coupon__view__detail,2026-03-08T11:00:58,21,ios,1.0.0
e_067fbb4611,u_059,c_3c07d92e,coupon__view__detail,2026-03-08T11:14:00,1,android,1.0.1
e_25a460e3cf,u_063,c_63cc0505,coupon__view__detail,2026-03-08T11:14:28,25,android,1.1.0
e_21396a3c03,u_017,c_811ffda8,notification__open__expiry_reminder,2026-03-08T11:16:00,1,android,1.1.0
e_7cf5834bd9,u_017,c_811ffda8,coupon__view__detail,2026-03-08T11:34:00,1,android,1.0.1
e_7b72f1253c,u_055,c_0a06b0ae,coupon__view__detail,2026-03-08T12:15:11,14,ios,1.0.1
e_9b42d42f77,u_047,c_92fdfb8f,coupon__view__detail,2026-03-08T12:27:30,14,ios,1.0.0
e_f8496187c7,u_067,c_e14efcb8,coupon__view__detail,2026-03-08T13:48:29,11,ios,1.1.0
e_eb77c8a4f2,u_065,c_6f1e7467,coupon__complete__redeem,2026-03-08T14:46:35,23,android,1.0.1
e_fb07c2d7b8,u_074,c_9dda9e72,coupon__view__detail,2026-03-08T14:54:10,9,ios,1.1.0
e_87e84be946,u_068,c_4030d395,coupon__view__detail,2026-03-08T15:09:31,1,android,1.0.1
e_e22817902f,u_054,c_7ea9d541,coupon__complete__redeem,2026-03-08T15:37:00,3,ios,1.0.0
e_0d5f2c60cd,u_061,c_a542e336,coupon__view__detail,2026-03-08T16:45:26,5,ios,1.0.1
e_c81155ed23,u_044,c_9937c09b,coupon__view__detail,2026-03-08T18:35:52,13,ios,1.0.1
e_5a5add0075,u_013,c_9506745d,coupon__view__detail,2026-03-08T19:41:00,9,ios,1.0.1
e_a9ffa8994c,u_022,c_790d8a0b,coupon__view__detail,2026-03-08T21:03:12,23,ios,1.1.0
e_d1a719d184,u_052,c_86dd7276,coupon__complete__redeem,2026-03-08T22:09:43,10,android,1.0.1
e_eac3996362,u_029,c_1be6f44b,coupon__complete__redeem,2026-03-08T22:35:30,13,android,1.0.0
e_98e6dd7c45,u_004,c_54172aed,coupon__view__detail,2026-03-08T22:59:15,9,ios,1.0.0
e_b12c1629fc,u_076,c_c9a9ea45,coupon__view__detail,2026-03-08T23:05:03,21,ios,1.0.1
e_315fc0542b,u_073,c_c3e89d46,coupon__complete__expire,2026-03-08T23:59:00,0,ios,1.0.1
e_41575bb120,u_010,c_0c3344fc,coupon__complete__expire,2026-03-08T23:59:00,0,android,1.0.0
e_50b39381e7,u_077,c_9904ed2c,coupon__complete__expire,2026-03-08T23:59:00,0,ios,1.0.1
e_5e31a5ff16,u_021,c_a90634c2,coupon__complete__expire,2026-03-08T23:59:00,0,android,1.0.1
e_a0326525af,u_038,c_769dfa62,coupon__complete__expire,2026-03-08T23:59:00,0,ios,1.0.0
e_b9bece1e03,u_053,c_9edaea67,coupon__view__detail,2026-03-09T02:28:43,8,ios,1.0.0
e_92d082a594,u_059,c_e87eb7f8,coupon__view__detail,2026-03-09T02:38:15,21,ios,1.0.1
e_69008c604b,u_068,c_a76e5229,coupon__view__detail,2026-03-09T02:39:35,11,android,1.0.0
e_e3bf837f0e,u_075,c_d1a0b6d0,coupon__view__detail,2026-03-09T03:56:09,2,ios,1.0.1
e_ed9ed9dd36,u_046,c_bb7ce81e,coupon__view__detail,2026-03-09T04:26:20,5,android,1.0.1
e_f2b5e34204,u_016,c_8976743f,coupon__view__detail,2026-03-09T06:47:33,8,android,1.1.0
e_3adde149e1,u_029,c_cec3cc67,coupon__view__detail,2026-03-09T06:51:35,15,ios,1.0.1
e_b20d123286,u_054,c_15636030,coupon__view__detail,2026-03-09T08:55:05,15,ios,1.0.1
e_0c752748fb,u_009,c_299455b8,notification__send__expiry_reminder,2026-03-09T09:00:00,1,android,1.0.1
e_3e7671f0a6,u_003,c_06eaf89f,notification__send__expiry_reminder,2026-03-09T09:00:00,7,ios,1.1.0
e_d92fe7bdfb,u_047,c_916a090d,notification__send__expiry_reminder,2026-03-09T09:00:00,7,android,1.0.1
e_e2892fe8f9,u_005,c_ab7c1c47,notification__send__expiry_reminder,2026-03-09T09:00:00,7,android,1.0.1
e_56a9c6ce4a,u_073,c_c363a635,notification__send__expiry_reminder,2026-03-09T09:00:00,7,android,1.0.0
e_8e16b9524a,u_060,c_68e961aa,notification__send__expiry_reminder,2026-03-09T09:00:00,7,android,1.0.1
e_fd13e3afbe,u_053,c_f1e0b442,notification__send__expiry_reminder,2026-03-09T09:00:00,1,ios,1.0.1
e_9f5ef26b09,u_016,c_4c0fd65e,notification__send__expiry_reminder,2026-03-09T09:00:00,1,android,1.0.1
e_322f4b6793,u_066,c_9c7ecf82,notification__send__expiry_reminder,2026-03-09T09:00:00,1,android,1.0.1
e_4edfe629e0,u_028,c_a7d4d54e,notification__send__expiry_reminder,2026-03-09T09:00:00,1,ios,1.1.0
e_c02bffaa99,u_007,c_040c31ff,notification__send__expiry_reminder,2026-03-09T09:00:00,1,android,1.1.0
e_3f699264a9,u_065,c_3cb40581,notification__send__expiry_reminder,2026-03-09T09:00:00,1,android,1.0.1
e_3af21872db,u_039,c_17982d9b,notification__send__expiry_reminder,2026-03-09T09:00:00,1,ios,1.0.0
e_d6ba426904,u_073,c_fd8460f6,notification__send__expiry_reminder,2026-03-09T09:00:00,1,ios,1.0.1
e_b93646cae0,u_054,c_00af670d,notification__send__expiry_reminder,2026-03-09T09:00:00,1,android,1.0.1
e_ff1740d4b1,u_037,c_4e5593da,notification__send__expiry_reminder,2026-03-09T09:00:00,1,ios,1.0.1
e_a175cfad3e,u_041,c_00205790,notification__send__expiry_reminder,2026-03-09T09:00:00,1,ios,1.0.0
e_ace40d58c5,u_031,c_f4292c5b,notification__send__expiry_reminder,2026-03-09T09:00:00,1,ios,1.0.1
e_9cc52457a5,u_031,c_f4292c5b,notification__open__expiry_reminder,2026-03-09T09:21:00,1,ios,1.0.1
e_fa79c32544,u_054,c_00af670d,notification__open__expiry_reminder,2026-03-09T09:22:00,1,android,1.0.1
e_05d7418bd7,u_031,c_f4292c5b,coupon__view__detail,2026-03-09T09:26:00,1,ios,1.1.0
e_f7dd88dbf0,u_054,c_00af670d,coupon__view__detail,2026-03-09T09:29:00,1,android,1.0.1
e_20c4c118bd,u_005,c_ab7c1c47,notification__open__expiry_reminder,2026-03-09T09:33:00,7,ios,1.1.0
e_900d4ad4c7,u_063,c_63cc0505,coupon__view__detail,2026-03-09T09:46:44,24,android,1.1.0
e_8f846c691a,u_060,c_68e961aa,notification__open__expiry_reminder,2026-03-09T10:11:00,7,android,1.0.0
e_6d7fa1bf47,u_007,c_040c31ff,notification__open__expiry_reminder,2026-03-09T10:47:00,1,android,1.0.1
e_082d1ffb65,u_007,c_040c31ff,coupon__view__detail,2026-03-09T10:54:00,1,android,1.1.0
e_1773457885,u_037,c_4e5593da,notification__open__expiry_reminder,2026-03-09T10:56:00,1,android,1.1.0
e_34c967d8f3,u_027,c_22799aa7,coupon__view__detail,2026-03-09T11:02:19,10,ios,1.0.0
e_c5ff511a32,u_037,c_4e5593da,coupon__view__detail,2026-03-09T11:09:00,1,android,1.1.0
e_ebd54b5e39,u_053,c_f1e0b442,notification__open__expiry_reminder,2026-03-09T11:16:00,1,ios,1.0.0
e_72bdc4e016,u_053,c_f1e0b442,coupon__view__detail,2026-03-09T11:31:00,1,ios,1.1.0
e_b9205c1256,u_039,c_17982d9b,notification__open__expiry_reminder,2026-03-09T11:59:00,1,ios,1.1.0
e_ba5a962532,u_039,c_17982d9b,coupon__view__detail,2026-03-09T12:09:00,1,ios,1.0.0
e_9d19e9c368,u_039,c_17982d9b,coupon__complete__redeem,2026-03-09T12:12:00,1,ios,1.0.0
e_0f5f2f09d7,u_007,c_a3698fb7,coupon__complete__redeem,2026-03-09T13:49:00,2,android,1.0.1
e_0e4bc57fd1,u_017,c_811ffda8,coupon__view__detail,2026-03-09T14:18:20,0,android,1.1.0
e_1fed4f3d65,u_032,c_a20189c3,coupon__view__detail,2026-03-09T14:53:29,28,ios,1.1.0
e_63d878e133,u_029,c_c879b4fb,coupon__view__detail,2026-03-09T16:10:01,3,ios,1.1.0
e_2cd2668d15,u_014,c_f5538f63,coupon__view__detail,2026-03-09T16:16:48,26,ios,1.0.0
e_9e92f4d08c,u_052,c_c724d5ac,coupon__view__detail,2026-03-09T16:38:42,24,ios,1.1.0
e_143fe45dde,u_075,c_06d5467b,coupon__view__detail,2026-03-09T17:58:05,16,android,1.0.1
e_435e62a58e,u_057,c_cb06b14f,coupon__view__detail,2026-03-09T20:01:04,10,ios,1.1.0
e_c013bc5d65,u_068,c_4030d395,coupon__view__detail,2026-03-09T21:40:44,0,ios,1.0.0
e_d8cf5dac9f,u_040,c_35afada8,coupon__complete__redeem,2026-03-09T22:19:42,9,android,1.0.1
e_dcf671771d,u_080,c_33a12ed7,coupon__complete__expire,2026-03-09T23:59:00,0,android,1.0.0
e_0f988b24a8,u_031,c_a702e957,coupon__view__detail,2026-03-10T01:56:34,11,android,1.0.0
e_264678e4f2,u_039,c_17982d9b,coupon__view__detail,2026-03-10T02:55:54,0,ios,1.1.0
e_2e08898089,u_060,c_25d0b696,coupon__view__detail,2026-03-10T05:22:30,30,android,1.1.0
e_d4032f1d5f,u_049,c_90ae71e3,coupon__complete__redeem,2026-03-10T06:18:10,2,android,1.0.0
e_2a2f19405b,u_057,c_b20a3c4f,coupon__complete__redeem,2026-03-10T07:13:09,25,android,1.1.0
e_b2091c0929,u_053,c_df41b9f0,coupon__view__detail,2026-03-10T08:13:28,17,ios,1.0.0
e_18901a3735,u_075,c_f4845135,notification__send__expiry_reminder,2026-03-10T09:00:00,7,android,1.0.0
e_bf0150d436,u_079,c_29c2d255,notification__send__expiry_reminder,2026-03-10T09:00:00,7,android,1.0.1
e_691a29198e,u_074,c_dc3ae860,notification__send__expiry_reminder,2026-03-10T09:00:00,1,ios,1.0.0
e_2d40f95fd7,u_004,c_54172aed,notification__send__expiry_reminder,2026-03-10T09:00:00,7,android,1.0.1
e_78a0c11a31,u_016,c_8976743f,notification__send__expiry_reminder,2026-03-10T09:00:00,7,ios,1.1.0
e_34acb689cc,u_053,c_9edaea67,notification__send__expiry_reminder,2026-03-10T09:00:00,7,android,1.0.1
e_9e603f263f,u_050,c_542d38ad,notification__send__expiry_reminder,2026-03-10T09:00:00,1,android,1.0.0
e_9a73ab7f7a,u_078,c_e40aa324,notification__send__expiry_reminder,2026-03-10T09:00:00,7,android,1.0.0
e_f01babb113,u_035,c_2b4ee046,notification__send__expiry_reminder,2026-03-10T09:00:00,1,android,1.1.0
e_8dbf2b48df,u_077,c_37c3505e,notification__send__expiry_reminder,2026-03-10T09:00:00,7,android,1.0.1
e_fbd5c0d69e,u_054,c_7ea9d541,notification__send__expiry_reminder,2026-03-10T09:00:00,1,ios,1.0.1
e_4ef4f404d7,u_068,c_47a5d9ab,notification__send__expiry_reminder,2026-03-10T09:00:00,1,ios,1.0.0
e_c0ed418d17,u_030,c_3d374f40,notification__send__expiry_reminder,2026-03-10T09:00:00,1,android,1.0.0
e_9799960527,u_031,c_23a7b6d8,notification__send__expiry_reminder,2026-03-10T09:00:00,7,android,1.0.0
e_8f5c0423e9,u_013,c_9506745d,notification__send__expiry_reminder,2026-03-10T09:00:00,7,ios,1.1.0
e_f3363b92cb,u_032,c_15166c56,notification__send__expiry_reminder,2026-03-10T09:00:00,1,ios,1.0.1
e_914a6a2b76,u_003,c_4da0cb30,notification__send__expiry_reminder,2026-03-10T09:00:00,1,android,1.0.0
e_d6931eec06,u_037,c_86f0c74e,notification__send__expiry_reminder,2026-03-10T09:00:00,1,ios,1.0.0
e_0108cae994,u_069,c_3b587d16,notification__send__expiry_reminder,2026-03-10T09:00:00,7,ios,1.0.1
e_9616d1f933,u_074,c_f8199240,notification__send__expiry_reminder,2026-03-10T09:00:00,1,android,1.0.0
e_103d0f4588,u_007,c_093b4cd7,notification__send__expiry_reminder,2026-03-10T09:00:00,1,ios,1.1.0
e_48790a38ab,u_046,c_5d54db30,notification__send__expiry_reminder,2026-03-10T09:00:00,1,ios,1.0.0
e_8b7a53cadc,u_055,c_762e7877,notification__send__expiry_reminder,2026-03-10T09:00:00,7,ios,1.1.0
e_a4cbb3b1f0,u_015,c_a04f9be2,notification__send__expiry_reminder,2026-03-10T09:00:00,7,ios,1.0.0
e_83c63f74da,u_041,c_0fcbeb69,notification__send__expiry_reminder,2026-03-10T09:00:00,7,android,1.0.0
e_1cdbae83bc,u_074,c_c196dfb4,notification__send__expiry_reminder,2026-03-10T09:00:00,7,ios,1.1.0
e_53283340b9,u_075,c_358624b9,notification__send__expiry_reminder,2026-03-10T09:00:00,1,ios,1.0.1
e_c816cdd1c9,u_031,c_6122bcdd,notification__send__expiry_reminder,2026-03-10T09:00:00,7,android,1.0.0
e_d8d6f37853,u_044,c_ab864738,notification__send__expiry_reminder,2026-03-10T09:00:00,1,android,1.1.0
e_fdff9c215a,u_033,c_a55a15be,notification__send__expiry_reminder,2026-03-10T09:00:00,1,ios,1.1.0
e_992dfd0ccf,u_071,c_f8e188bf,notification__send__expiry_reminder,2026-03-10T09:00:00,1,ios,1.0.1
e_44d6725a31,u_078,c_4d9693e7,coupon__view__detail,2026-03-10T09:36:00,7,ios,1.0.1
e_15c98a9bda,u_001,c_d325e9d4,coupon__view__detail,2026-03-10T09:43:23,17,android,1.1.0
e_d18b3b7c6e,u_016,c_69bfb1fe,notification__open__expiry_reminder,2026-03-10T09:45:00,7,ios,1.1.0
e_804f8d17ca,u_033,c_a55a15be,notification__open__expiry_reminder,2026-03-10T09:49:00,1,ios,1.0.0
e_6868dd2ff2,u_016,c_69bfb1fe,coupon__view__detail,2026-03-10T09:54:00,7,android,1.1.0
e_b6b8ddeafe,u_030,c_ebd4b729,notification__open__expiry_reminder,2026-03-10T09:57:00,1,android,1.1.0
e_95bdb2a4ba,u_007,c_093b4cd7,notification__open__expiry_reminder,2026-03-10T10:01:00,1,ios,1.1.0
e_c26d86a5e5,u_033,c_a55a15be,coupon__view__detail,2026-03-10T10:03:00,1,ios,1.0.0
e_2f7d8934dc,u_030,c_ebd4b729,coupon__view__detail,2026-03-10T10:08:00,1,android,1.0.0
e_9955d43c76,u_007,c_093b4cd7,coupon__view__detail,2026-03-10T10:15:00,1,android,1.1.0
e_412a8eceae,u_077,c_9de9bff1,notification__open__expiry_reminder,2026-03-10T10:39:00,7,ios,1.0.1
e_d8ecb7fa8c,u_047,c_3c0157db,coupon__view__detail,2026-03-10T10:45:48,20,ios,1.0.0
e_b4506a86a6,u_032,c_3c4c2002,notification__open__expiry_reminder,2026-03-10T10:46:00,1,android,1.1.0
e_294f4f950a,u_031,c_681c9254,notification__open__expiry_reminder,2026-03-10T10:49:00,7,android,1.1.0
e_2682c247b2,u_077,c_9de9bff1,coupon__view__detail,2026-03-10T10:53:00,7,ios,1.0.1
e_697c86fbd8,u_031,c_681c9254,coupon__view__detail,2026-03-10T10:54:00,7,ios,1.0.1
e_0dffd16dfc,u_054,c_e4a138be,notification__open__expiry_reminder,2026-03-10T10:57:00,1,android,1.0.1
e_22c30af724,u_050,c_be195116,notification__open__expiry_reminder,2026-03-10T10:58:00,1,android,1.0.1
e_101e9ad231,u_050,c_be195116,coupon__view__detail,2026-03-10T11:05:00,1,android,1.0.1
e_b0a52e5ad0,u_054,c_e4a138be,coupon__view__detail,2026-03-10T11:16:00,1,ios,1.1.0
e_90f4e3e4ea,u_078,c_4d9693e7,notification__open__expiry_reminder,2026-03-10T11:36:00,7,ios,1.0.0
e_41570528e4,u_078,c_4d9693e7,coupon__view__detail,2026-03-10T11:44:00,7,ios,1.0.1
e_d4eb225a59,u_044,c_ab864738,notification__open__expiry_reminder,2026-03-10T11:59:00,1,ios,1.0.1
e_85e90f5e67,u_037,c_f799c9c7,coupon__view__detail,2026-03-10T12:03:21,16,ios,1.1.0
e_f713f43af7,u_023,c_2b82837f,coupon__view__detail,2026-03-10T14:55:43,41,android,1.0.1
e_fba4afe76c,u_061,c_db43c8b2,coupon__view__detail,2026-03-10T18:13:55,4,android,1.0.1
e_c6a3852730,u_048,c_2c3d549f,coupon__view__detail,2026-03-10T19:09:01,25,android,1.0.1
e_d9c3962c45,u_075,c_1d7de442,coupon__view__detail,2026-03-10T21:24:48,16,android,1.0.0
e_3da636a98d,u_023,c_2b82837f,coupon__view__detail,2026-03-10T21:38:28,41,android,1.0.1
e_d5108eaaf3,u_047,c_3c0157db,coupon__complete__redeem,2026-03-10T23:09:38,20,ios,1.0.1
e_ddaf5c30c9,u_009,c_97991f1f,coupon__complete__expire,2026-03-10T23:59:00,0,ios,1.0.0
e_11375c82c0,u_037,c_31f1de45,coupon__complete__expire,2026-03-10T23:59:00,0,android,1.0.1
e_736a4ecd9a,u_020,c_66fd5cac,coupon__view__detail,2026-03-11T00:40:26,20,android,1.0.0
e_50aacfdde6,u_031,c_09cd40c6,coupon__view__detail,2026-03-11T01:03:46,10,ios,1.0.1
e_c2fc12b5e9,u_062,c_d54237a0,coupon__view__detail,2026-03-11T01:26:48,1,android,1.0.0
e_b5f0fa27a3,u_008,c_5943dfc4,coupon__view__detail,2026-03-11T05:08:59,1,android,1.0.1
e_d2a214af95,u_048,c_499d462b,coupon__view__detail,2026-03-11T06:07:48,2,ios,1.1.0
e_bc7906fc2d,u_013,c_908a6f60,coupon__view__detail,2026-03-11T07:38:02,40,android,1.0.1
e_f2444006cb,u_076,c_3a7f7716,coupon__complete__redeem,2026-03-11T08:28:55,34,android,1.0.0
e_971cbfbec1,u_022,c_e641d2a8,notification__send__expiry_reminder,2026-03-11T09:00:00,1,android,1.0.0
e_d6d1804d1d,u_043,c_512359bc,notification__send__expiry_reminder,2026-03-11T09:00:00,7,ios,1.0.0
e_cc914b3ca5,u_041,c_56dbf914,notification__send__expiry_reminder,2026-03-11T09:00:00,1,ios,1.0.0
e_43945df383,u_049,c_cfd43998,notification__send__expiry_reminder,2026-03-11T09:00:00,1,ios,1.1.0
e_9ce6e59d8d,u_040,c_6d9f8cda,notification__send__expiry_reminder,2026-03-11T09:00:00,7,android,1.1.0
e_5a1d3c0e0f,u_053,c_dd86f686,notification__send__expiry_reminder,2026-03-11T09:00:00,7,ios,1.0.1
e_997d99005f,u_013,c_9a25300d,notification__send__expiry_reminder,2026-03-11T09:00:00,7,android,1.1.0
e_9a6f31b37f,u_041,c_2ecabfaa,notification__send__expiry_reminder,2026-03-11T09:00:00,7,android,1.0.0
e_59829e9fe1,u_032,c_adf4cb0d,notification__send__expiry_reminder,2026-03-11T09:00:00,1,ios,1.1.0
e_1f0db70f1c,u_062,c_d54237a0,notification__send__expiry_reminder,2026-03-11T09:00:00,1,ios,1.1.0
e_7df170f448,u_018,c_169f366e,notification__send__expiry_reminder,2026-03-11T09:00:00,1,android,1.1.0
e_01a29f8fe1,u_052,c_80c8e469,notification__send__expiry_reminder,2026-03-11T09:00:00,7,android,1.0.0
e_89b761fbf5,u_061,c_06c37621,notification__send__expiry_reminder,2026-03-11T09:00:00,1,ios,1.0.0
e_f803a932cf,u_008,c_5943dfc4,notification__send__expiry_reminder,2026-03-11T09:00:00,1,android,1.0.0
e_7e3d6caab8,u_004,c_1c98b59e,notification__send__expiry_reminder,2026-03-11T09:00:00,7,ios,1.0.0
e_b8f4a030ec,u_011,c_940eb278,notification__send__expiry_reminder,2026-03-11T09:00:00,7,ios,1.0.0
e_5540df5015,u_013,c_6bed0a53,notification__send__expiry_reminder,2026-03-11T09:00:00,1,android,1.1.0
e_37216cb7ec,u_039,c_ebfd877d,notification__send__expiry_reminder,2026-03-11T09:00:00,1,android,1.1.0
e_a794f26fd1,u_043,c_2da62ea2,notification__send__expiry_reminder,2026-03-11T09:00:00,7,android,1.0.0
e_4d4aca095b,u_019,c_b003c449,notification__send__expiry_reminder,2026-03-11T09:00:00,1,android,1.0.0
e_f3e0afb2fe,u_014,c_4c090cdb,notification__send__expiry_reminder,2026-03-11T09:00:00,7,ios,1.0.1
e_02c9ab5ba6,u_045,c_e6a0c451,notification__send__expiry_reminder,2026-03-11T09:00:00,1,ios,1.1.0
e_6e5eca8246,u_008,c_c14059fa,notification__send__expiry_reminder,2026-03-11T09:00:00,7,ios,1.0.1
e_6a6035c19c,u_069,c_6de7c368,notification__send__expiry_reminder,2026-03-11T09:00:00,7,ios,1.0.1
e_f6d64d637b,u_029,c_3041426a,notification__send__expiry_reminder,2026-03-11T09:00:00,1,android,1.0.1
e_3820beb19b,u_007,c_093b4cd7,coupon__view__detail,2026-03-11T09:05:27,0,ios,1.0.0
e_cbc5f01bb6,u_013,c_6bed0a53,notification__open__expiry_reminder,2026-03-11T09:36:00,1,ios,1.0.1
e_74a8631954,u_013,c_6bed0a53,coupon__view__detail,2026-03-11T09:41:00,1,ios,1.0.0
e_173c673f7c,u_008,c_5943dfc4,notification__open__expiry_reminder,2026-03-11T10:20:00,1,ios,1.0.1
e_b17bb9769f,u_029,c_3041426a,notification__open__expiry_reminder,2026-03-11T10:23:00,1,ios,1.1.0
e_28d477278c,u_018,c_169f366e,notification__open__expiry_reminder,2026-03-11T10:26:00,1,android,1.1.0
